"id","exerciseName","exerciseCategory","video","instructions","likes_count"
481,Yoga Level 2: Low Lunge Arms Raised,"Cardio,Yoga/Pilates",https://www.youtube.com/v/pYGyo43rk1c?fs=1&hl=en_US&rel=0&showinfo=0&hd=1&color2=0x548ECD&autoplay=1&autohide=0&controls=1&loop=1&modestbranding=1,"Begin on all fours with your knees and feet hip distance apart, and your hands directly under your shoulders.



Step your feet back until you are in a plank position.



Inhale: Bring your right foot forward between your hands. Have the knee directly over the ankle. 



Let your left knee drop to the floor, opening your left hip. Keep the hips even.



Exhale: Drop your tailbone and lift your trunk upright, placing your hands on your right knee. Open your chest and let your gaze be forward.



Extend the pose further by raising your arms overhead in parallel position. Keep your shoulders down and reach from your center.



Support this pose by keeping your abdominal muscles engaged and dropping your tailbone toward the floor. 



Hold this pose 3 - 5 breaths. 





Instructions written by Marguerite Ogle.",0
511,Standing Dumbbell Curls,Biceps,https://www.youtube.com/v/VGn6d3ZH4IA?fs=1&hl=en_US&rel=0&showinfo=0&hd=1&color2=0x548ECD&autoplay=1&autohide=0&controls=1&loop=1&modestbranding=1,"1. Stand with your feet shoulder-width apart, knees slightly bent and back straight.

2. With a dumbbell in each hand drop your arms to your sides, palms facing toward your body.

3. Slowly lift the dumbbells toward your shoulders, rotating your hands inward.

4. Slowly extend your arms and return to the starting position.",0
525,Squats: Body Weight,Thighs,https://www.youtube.com/v/p3g4wAsu0R4?fs=1&hl=en_US&rel=0&showinfo=0&hd=1&color2=0x548ECD&autoplay=1&autohide=0&controls=1&loop=1&modestbranding=1,"1. Stand straight with your feet shoulder-width apart and your knees slightly bent.

	2. With your hands on your hips slowly bend your knees as if lowering into a chair.

	3. Return to the starting position by pressing through your heels and squeezing your butt muscles.

	4. Repeat.",0
526,Squats with Swiss Ball,Thighs,https://www.youtube.com/v/vW1hqYIpiHs?fs=1&hl=en_US&rel=0&showinfo=0&hd=1&color2=0x548ECD&autoplay=1&autohide=0&controls=1&loop=1&modestbranding=1,"1. Stand straight with your feet shoulder-width apart.

2. Place a stability ball between your lower back and a wall, continuing to keep your feet directly below your knees.

3. Bend your knees until you are in a squat position, allowing the ball to move down the wall as you bend.

4. Slowly extend your legs, tightening your butt muscles until you have returned to the starting position.",0
539,Walking Lunges without Weight,Thighs,https://www.youtube.com/v/X9D1dIpwPfU?fs=1&hl=en_US&rel=0&showinfo=0&hd=1&color2=0x548ECD&autoplay=1&autohide=0&controls=1&loop=1&modestbranding=1,"1. Stand upright and step forward, allowing your back leg to come to a 90 degree angle.

2. Pause..

3. Return to upright position and repeat with other leg.

4. Continue this motion for 5-10 reps per leg.",0
542,Walking Lunges with Dumbbells,Thighs,https://www.youtube.com/v/14hcIj_3bGc?fs=1&hl=en_US&rel=0&showinfo=0&hd=1&color2=0x548ECD&autoplay=1&autohide=0&controls=1&loop=1&modestbranding=1,"1. Stand upright and hold a dumbell in each hand. Step forward, allowing your back leg to come to a 90 degree angle.

2. Pause.

3. Return to upright position and repeat with other leg.

4. Continue this stepping motion for 5-10 reps per leg or for 10-20 yards.",0
555,Pushups: Kneeling,Chest,https://www.youtube.com/v/V1lE0soriHo?fs=1&hl=en_US&rel=0&showinfo=0&hd=1&color2=0x548ECD&autoplay=1&autohide=0&controls=1&loop=1&modestbranding=1,"1. With your hands and feet on the floor get yourself into a push-up position.

2. Keep your hands slightly wider than shoulder-width apart lower your knees to the floor.

3. Without arching your back, bend your elbows and lower your torso to just above the floor, keeping your stomach muscles tightened.

4. Slowly return to the starting position.",0
596,Calisthenics - High Effort,"Cardio,Drills/Plyometrics",https://www.youtube.com/v/yEUj5yaUq9Y?fs=1&hl=en_US&rel=0&showinfo=0&hd=1&color2=0x548ECD&autoplay=1&autohide=0&controls=1&loop=1&modestbranding=1,"Systematic rhythmic bodily exercises (e.g., jumping jacks, push-ups), usually performed without apparatus. Calisthenics promote strength, endurance, flexibility, and general well-being by placing regular demands on the cardiovascular system. The exercises, initially conceived as primarily for women, arose in the 19th century in Germany and Sweden.",0
652,Muay Thai,"Cardio,Sports/Cross Training",https://www.youtube.com/v/Nz_B-ypsS_Y?fs=1&hl=en_US&rel=0&showinfo=0&hd=1&color2=0x548ECD&autoplay=1&autohide=0&controls=1&loop=1&modestbranding=1,"Competitive sports are obviously great ways to stay fit but they can also be used as Cross Training activities to work other muscles and help prevent injuries.



RPE is self-determined based on intensity level. 




RPE stands for Rate of Perceived Exertion and is based on a 10-point scale.


10 = extreme exertion -- conversation is impossible


8 = high effort -- conversation is extremely labored


6 = optimum effort -- conversation is difficult, but possible


4 = medium effort -- conversation is easy to maintain


2 = warm up",0
657,Les Mills Body Pump Class,"Cardio,Aerobics/Dancing",https://www.youtube.com/v/fKZXlJp8S3c?fs=1&hl=en_US&rel=0&showinfo=0&hd=1&color2=0x548ECD&autoplay=1&autohide=0&controls=1&loop=1&modestbranding=1,"BODYPUMP™ is the fastest way to shape up and lose body fat. It’s a toning and conditioning class with weights and is for just about everybody who wants to add strength training into their aerobic workout. The simplicity of the class makes BODYPUMP™ a great starting point to develop strength and confidence. Hot sounds and compelling choreography keep you going through each 45-minute or one-hour workout. You’ll use a step platform, a bar and a set of weights.",0
658,Bowflex,"Cardio,Fitness Machines",https://www.youtube.com/v/ZQpZnnwBUm4?fs=1&hl=en_US&rel=0&showinfo=0&hd=1&color2=0x548ECD&autoplay=1&autohide=0&controls=1&loop=1&modestbranding=1,"Bowflex® home gyms can help you completely reshape your body. If you want to lose weight, get in great shape and feel great, a Bowflex® home gym is for you. This revolutionary gym delivers the gym-quality results you want in your own home.



Best of all, with the Bowflex 6-week satisfaction guarantee, you can return the gym if you don't see results.",0
659,BodyRock Fitness Boot Camp Workout I: Burpees,"Cardio,Workout Programs/Videos",https://www.youtube.com/v/PYfNA_lmkHM?fs=1&hl=en_US&rel=0&showinfo=0&hd=1&color2=0x548ECD&autoplay=1&autohide=0&controls=1&loop=1&modestbranding=1,"Check out Zuzana's free workout videos. No equipment is necessary to get in great shape at home! Real exercises that deliver real results. 




Visit BodyRock for more Zuzana.",0
660,BodyRock Fitness Boot Camp Workout I: Wood Chops,"Cardio,Workout Programs/Videos",https://www.youtube.com/v/FkhATg1-b9g?fs=1&hl=en_US&rel=0&showinfo=0&hd=1&color2=0x548ECD&autoplay=1&autohide=0&controls=1&loop=1&modestbranding=1,"Check out Zuzana's free workout videos. No equipment is necessary to get in great shape at home! Real exercises that deliver real results. 




Visit BodyRock for more Zuzana.",0
661,BodyRock Fitness Boot Camp Workout I: Rope Pullups,"Cardio,Workout Programs/Videos",https://www.youtube.com/v/6SGM189C9VI?fs=1&hl=en_US&rel=0&showinfo=0&hd=1&color2=0x548ECD&autoplay=1&autohide=0&controls=1&loop=1&modestbranding=1,"Check out Zuzana's free workout videos. No equipment is necessary to get in great shape at home! Real exercises that deliver real results. 




Visit BodyRock for more Zuzana.",0
666,BodyRock Fitness - 12 Minute Exercise Challenge,"Cardio,Workout Programs/Videos",https://www.youtube.com/v/_qQtmdKTiVk?fs=1&hl=en_US&rel=0&showinfo=0&hd=1&color2=0x548ECD&autoplay=1&autohide=0&controls=1&loop=1&modestbranding=1,"Check out Zuzana's free workout videos. No equipment is necessary to get in great shape at home! Real exercises that deliver real results. 




Visit BodyRock for more Zuzana.",0
685,Stretching,"Cardio,Yoga/Pilates",https://www.youtube.com/v/BaDXNjFjjnU?fs=1&hl=en_US&rel=0&showinfo=0&hd=1&color2=0x548ECD&autoplay=1&autohide=0&controls=1&loop=1&modestbranding=1,"Stretching is a powerful part of any exercise program. Stretching increases flexibility and improves range of motion of your joints. Stretching even improves circulation and helps relieve stress.


Before stretching, warm up with five to 10 minutes of light activity. Better yet, stretch after you exercise — when your muscles are warm and more receptive to stretching.


When you're stretching, keep it gentle. Breathe freely as you hold each stretch. Don't bounce. Expect to feel tension while you're stretching. If you feel pain, you've gone too far.",0
686,P90X,"Cardio,Workout Programs/Videos",https://www.youtube.com/v/Bb9pKKwZBdw?fs=1&hl=en_US&rel=0&showinfo=0&hd=1&color2=0x548ECD&autoplay=1&autohide=0&controls=1&loop=1&modestbranding=1,"P90X® is a revolutionary system of 12 sweat-inducing, muscle-pumping workouts, designed to transform your body from regular to ripped in just 90 days. You'll also receive a comprehensive 3-phase nutrition plan, specially designed supplement options, a detailed fitness guide, a calendar to track your progress, online peer support, and much more. Your personal trainer, Tony Horton, will keep you engaged every step of the way, and you won't believe your results!



The secret behind the P90X system is an advanced training technique called Muscle Confusion
™
, which accelerates the results process by constantly introducing new moves and routines so your body never plateaus, and you never get bored! Whether you want to get lean, bulk up, or just plain get ripped, there's an endless variety of ways to mix and match the routines to keep you motivated the full 90 days and beyond!",0
687,Core Rhythms,"Cardio,Aerobics/Dancing",https://www.youtube.com/v/iTMVo-6xo2A?fs=1&hl=en_US&rel=0&showinfo=0&hd=1&color2=0x548ECD&autoplay=1&autohide=0&controls=1&loop=1&modestbranding=1,A Ballroom Latin dance exercise that works your core. You can change from the front view to the back view while you workout and get help on the fly.,0
689,Winsor Pilates,"Cardio,Yoga/Pilates",https://www.youtube.com/v/OiofMIbEJeA?fs=1&hl=en_US&rel=0&showinfo=0&hd=1&color2=0x548ECD&autoplay=1&autohide=0&controls=1&loop=1&modestbranding=1,"Winsor Pilates is one of the most recognizable names in contemporary Pilates. Developed by certified Pilates instructor Mari Winsor, Winsor Pilates is known for its weight loss, body sculpting, and abdominal workout videos.",0
690,Pilates: 10 Minute Sculpting,"Cardio,Yoga/Pilates",https://www.youtube.com/v/_WwK9lWwxnw?fs=1&hl=en_US&rel=0&showinfo=0&hd=1&color2=0x548ECD&autoplay=1&autohide=0&controls=1&loop=1&modestbranding=1,"Pilates is a physical fitness system developed in the early 20th century by Joseph Pilates in Germany. Pilates called his method Contrology (from control and Greek -λογ?α, -logia), because he believed his method uses the mind to control the muscles. The program focuses on the core postural muscles which help keep the body balanced and which are essential to providing support for the spine. In particular, Pilates exercises teach awareness of breath and alignment of the spine, and aim to strengthen the deep torso muscles.",0
691,Pilates: 10 Minute Flex-Full,"Cardio,Yoga/Pilates",https://www.youtube.com/v/ZHYIuqIDIHE?fs=1&hl=en_US&rel=0&showinfo=0&hd=1&color2=0x548ECD&autoplay=1&autohide=0&controls=1&loop=1&modestbranding=1,"Pilates is a physical fitness system developed in the early 20th century by Joseph Pilates in Germany. Pilates called his method Contrology (from control and Greek -λογ?α, -logia), because he believed his method uses the mind to control the muscles. The program focuses on the core postural muscles which help keep the body balanced and which are essential to providing support for the spine. In particular, Pilates exercises teach awareness of breath and alignment of the spine, and aim to strengthen the deep torso muscles.",0
692,Pilates: 10 Minute Shoulders,"Cardio,Yoga/Pilates",https://www.youtube.com/v/tLXmIdzoI8c?fs=1&hl=en_US&rel=0&showinfo=0&hd=1&color2=0x548ECD&autoplay=1&autohide=0&controls=1&loop=1&modestbranding=1,"Pilates is a physical fitness system developed in the early 20th century by Joseph Pilates in Germany. Pilates called his method Contrology (from control and Greek -λογ?α, -logia), because he believed his method uses the mind to control the muscles. The program focuses on the core postural muscles which help keep the body balanced and which are essential to providing support for the spine. In particular, Pilates exercises teach awareness of breath and alignment of the spine, and aim to strengthen the deep torso muscles.",0
693,Yoga for Beginners,"Cardio,Yoga/Pilates",https://www.youtube.com/p/6B6EC012A771C61C?fs=1&hl=en_US&rel=0&showinfo=0&hd=1&color2=0x548ECD&autoplay=1&autohide=0&controls=1&loop=1&modestbranding=1,"The word yoga means ""union"" in Sanskrit, the language of ancient India where yoga originated. We can think of the union occurring between the mind, body and spirit.



What is commonly referred to as ""yoga"" can be more accurately described by the Sanskrit word ""asana"", which refers to the practice of physical postures or poses.



Asana is only one of the eight ""limbs"" of yoga, the majority of which are more concerned with mental and spiritual well being than physical activity. In the West, however, the words asana and yoga are often used interchangeably.",0
694,Plyometric Training,"Cardio,Drills/Plyometrics",https://www.youtube.com/v/Zz_vZyI8xos?fs=1&hl=en_US&rel=0&showinfo=0&hd=1&color2=0x548ECD&autoplay=1&autohide=0&controls=1&loop=1&modestbranding=1,"Plyometrics is a type of exercise training designed to produce fast, powerful movements, and improve the functions of the nervous system, generally for the purpose of improving performance in sports. Plyometric movements, in which a muscle is loaded and then contracted in rapid sequence, use the strength, elasticity and innervation of muscle and surrounding tissues to jump higher, run faster, throw farther, or hit harder, depending on the desired training goal. Plyometrics is used to increase the speed or force of muscular contractions, often with the goal of increasing the height of a jump.",0
695,Yoga Booty Ballet,"Cardio,Yoga/Pilates",https://www.youtube.com/v/ssRSrLkLid4?fs=1&hl=en_US&rel=0&showinfo=0&hd=1&color2=0x548ECD&autoplay=1&autohide=0&controls=1&loop=1&modestbranding=1,"Yoga Booty Ballet®, also known as YBB, is a dynamic fusion of yoga, booty sculpting, and cardio dance that will get you the long, lean, and sexy body you've always wanted! And it's specifically designed to work your abs and booty. The workouts are so fun that you won't believe you're working out, and they're so easy—anyone can do them! Using Teigh and Gillian's ABC training technique, you'll work your Abs, lift your Booty, and do fat-melting Cardio in every workout!",0
696,Flirty Girl Fitness,"Cardio,Aerobics/Dancing",https://www.youtube.com/v/LagMJ-q1vDo?fs=1&hl=en_US&rel=0&showinfo=0&hd=1&color2=0x548ECD&autoplay=1&autohide=0&controls=1&loop=1&modestbranding=1,"Ever wish you could be a sexy dancer like JLo, Beyonce or Christina Aguilera? Well now you can while getting in fabulous shape! 



This workout takes classic sexy moves from your favorite music videos and incorporates them into fat burning aerobic class that will get your heart pumping and your hips gyrating. Then we'll link all the moves together into a sexy routine that looks more like a music video than a workout. Our sexy striptease moves takes plain old aerobics to a whole new level! All exercise should be this fun. 



After the Booty Beat routine we cool it down and lean up those muscles with Sexy Stretch. We replace boring stretching and crunches with sensual and sexy moves like the Cat Crawl Push-ups to the Goddess Rising ab toning routine to lift your spirits and make you feel like a diva.",0
697,Bikram Yoga,"Cardio,Yoga/Pilates",https://www.youtube.com/v/maV2InOTsOc?fs=1&hl=en_US&rel=0&showinfo=0&hd=1&color2=0x548ECD&autoplay=1&autohide=0&controls=1&loop=1&modestbranding=1,"Also known as hot yoga, this style was developed by Bikram Choudhury and a Los Angeles, California based company. Bikram Yoga is ideally practiced in a room heated to 105°F (40.5°C) with a humidity of 40%. Classes are guided by specific dialogue including 27 postures and two breathing exercises. Classes last approximately 90 minutes.",0
702,Tracy Anderson Workout,"Cardio,Workout Programs/Videos",https://www.youtube.com/v/c9yBdGqeNU0?fs=1&hl=en_US&rel=0&showinfo=0&hd=1&color2=0x548ECD&autoplay=1&autohide=0&controls=1&loop=1&modestbranding=1,Celebrity trainer workout special.,0
703,Sports Rehab: Myrtl Hip Girdle Routine,"Cardio,Rehabilitation Exercises",https://www.youtube.com/v/2GLrKr54yA0?fs=1&hl=en_US&rel=0&showinfo=0&hd=1&color2=0x548ECD&autoplay=1&autohide=0&controls=1&loop=1&modestbranding=1,Use these exercises to return from sports injuries or to just improve sections of the body associated with your sport.,0
710,Sports Rehab: Prone Plank Stage 1,"Cardio,Rehabilitation Exercises",https://www.youtube.com/v/dWgMlvbPaGU?fs=1&hl=en_US&rel=0&showinfo=0&hd=1&color2=0x548ECD&autoplay=1&autohide=0&controls=1&loop=1&modestbranding=1,Use these exercises to return from sports injuries or to just improve sections of the body associated with your sport.,0
711,Sports Rehab: Prone Plank Stage 2,"Cardio,Rehabilitation Exercises",https://www.youtube.com/v/CurZ273mAPo?fs=1&hl=en_US&rel=0&showinfo=0&hd=1&color2=0x548ECD&autoplay=1&autohide=0&controls=1&loop=1&modestbranding=1,Use these exercises to return from sports injuries or to just improve sections of the body associated with your sport.,0
712,Sports Rehab: Prone Plank Stage 3,"Cardio,Rehabilitation Exercises",https://www.youtube.com/v/n_yrKsn2vCg?fs=1&hl=en_US&rel=0&showinfo=0&hd=1&color2=0x548ECD&autoplay=1&autohide=0&controls=1&loop=1&modestbranding=1,Use these exercises to return from sports injuries or to just improve sections of the body associated with your sport.,0
713,Sports Rehab: Prone Plank Stage 4,"Cardio,Rehabilitation Exercises",https://www.youtube.com/v/PZsNqLeJ5mI?fs=1&hl=en_US&rel=0&showinfo=0&hd=1&color2=0x548ECD&autoplay=1&autohide=0&controls=1&loop=1&modestbranding=1,Use these exercises to return from sports injuries or to just improve sections of the body associated with your sport.,0
714,Sports Rehab: Prone Plank Stage 5,"Cardio,Rehabilitation Exercises",https://www.youtube.com/v/Axi1k1KjNYw?fs=1&hl=en_US&rel=0&showinfo=0&hd=1&color2=0x548ECD&autoplay=1&autohide=0&controls=1&loop=1&modestbranding=1,Use these exercises to return from sports injuries or to just improve sections of the body associated with your sport.,0
744,BodyRock Fitness Boot Camp: Side Lunge Touch Down,"Cardio,Workout Programs/Videos",https://www.youtube.com/v/ic7HHwup_E8?fs=1&hl=en_US&rel=0&showinfo=0&hd=1&color2=0x548ECD&autoplay=1&autohide=0&controls=1&loop=1&modestbranding=1,"Check out Zuzana's free workout videos. No equipment is necessary to get in great shape at home! Real exercises that deliver real results. 




Visit BodyRock for more Zuzana.",0
745,BodyRock Fitness Boot Camp: Santana Pushups,"Cardio,Workout Programs/Videos",https://www.youtube.com/v/MU_YOKxJ4P8?fs=1&hl=en_US&rel=0&showinfo=0&hd=1&color2=0x548ECD&autoplay=1&autohide=0&controls=1&loop=1&modestbranding=1,"Check out Zuzana's free workout videos. No equipment is necessary to get in great shape at home! Real exercises that deliver real results. 




Visit BodyRock for more Zuzana.",0
746,BodyRock Fitness Killer 300 Rep Workout,"Cardio,Workout Programs/Videos",https://www.youtube.com/v/tVfeNyhOB0s?fs=1&hl=en_US&rel=0&showinfo=0&hd=1&color2=0x548ECD&autoplay=1&autohide=0&controls=1&loop=1&modestbranding=1,"Check out Zuzana's free workout videos. No equipment is necessary to get in great shape at home! Real exercises that deliver real results. 




Visit BodyRock for more Zuzana.",0
747,BodyRock Fitness 550 Rep Workout,"Cardio,Workout Programs/Videos",https://www.youtube.com/v/Pw_ZR86hNQI?fs=1&hl=en_US&rel=0&showinfo=0&hd=1&color2=0x548ECD&autoplay=1&autohide=0&controls=1&loop=1&modestbranding=1,"Check out Zuzana's free workout videos. No equipment is necessary to get in great shape at home! Real exercises that deliver real results. 




Visit BodyRock for more Zuzana.",0
748,BodyRock Fitness Hot Abs Torture Workout - Part 3,"Cardio,Workout Programs/Videos",https://www.youtube.com/v/gxBkLk8B6bc?fs=1&hl=en_US&rel=0&showinfo=0&hd=1&color2=0x548ECD&autoplay=1&autohide=0&controls=1&loop=1&modestbranding=1,"Check out Zuzana's free workout videos. No equipment is necessary to get in great shape at home! Real exercises that deliver real results. 




Visit BodyRock for more Zuzana.",0
749,BodyRock Fitness Hot Abs Torture Workout - Part 4,"Cardio,Workout Programs/Videos",https://www.youtube.com/v/COGUt94VrLI?fs=1&hl=en_US&rel=0&showinfo=0&hd=1&color2=0x548ECD&autoplay=1&autohide=0&controls=1&loop=1&modestbranding=1,"Check out Zuzana's free workout videos. No equipment is necessary to get in great shape at home! Real exercises that deliver real results. 




Visit BodyRock for more Zuzana.",0
750,BodyRock Fitness Killer 600 Rep Workout,"Cardio,Workout Programs/Videos",https://www.youtube.com/v/UWgPldBACa0?fs=1&hl=en_US&rel=0&showinfo=0&hd=1&color2=0x548ECD&autoplay=1&autohide=0&controls=1&loop=1&modestbranding=1,"Check out Zuzana's free workout videos. No equipment is necessary to get in great shape at home! Real exercises that deliver real results. 




Visit BodyRock for more Zuzana.",0
751,"BodyRock Boot Camp: Squats, Shoulders and Lifts","Cardio,Workout Programs/Videos",https://www.youtube.com/v/1kfZgv9RT88?fs=1&hl=en_US&rel=0&showinfo=0&hd=1&color2=0x548ECD&autoplay=1&autohide=0&controls=1&loop=1&modestbranding=1,"Check out Zuzana's free workout videos. No equipment is necessary to get in great shape at home! Real exercises that deliver real results. 



Visit BodyRock for more Zuzana.",0
752,Best Way to Exercise: Toe Tap Rock Back,"Cardio,Workout Programs/Videos",https://www.youtube.com/v/4IOu8aklwyY?fs=1&hl=en_US&rel=0&showinfo=0&hd=1&color2=0x548ECD&autoplay=1&autohide=0&controls=1&loop=1&modestbranding=1,You don't need to do a single sit-up to get a sexy 6-pack.  Just follow these abdominal training secrets.,0
753,Best Way to Exercise: Direct Hip Rotations,"Cardio,Workout Programs/Videos",https://www.youtube.com/v/omaGq4nCEno?fs=1&hl=en_US&rel=0&showinfo=0&hd=1&color2=0x548ECD&autoplay=1&autohide=0&controls=1&loop=1&modestbranding=1,You don't need to do a single sit-up to get a sexy 6-pack.  Just follow these abdominal training secrets.,0
754,Best Way to Exercise: Tight Glute Ab Lifts,"Cardio,Workout Programs/Videos",https://www.youtube.com/v/F_iFPzZef-A?fs=1&hl=en_US&rel=0&showinfo=0&hd=1&color2=0x548ECD&autoplay=1&autohide=0&controls=1&loop=1&modestbranding=1,You don't need to do a single sit-up to get a sexy 6-pack.  Just follow these abdominal training secrets.,0
755,Best Way to Exercise: Modified Leg Lifts,"Cardio,Workout Programs/Videos",https://www.youtube.com/v/64CSePX5S0M?fs=1&hl=en_US&rel=0&showinfo=0&hd=1&color2=0x548ECD&autoplay=1&autohide=0&controls=1&loop=1&modestbranding=1,You don't need to do a single sit-up to get a sexy 6-pack.  Just follow these abdominal training secrets.,0
756,Best Way to Exercise: Lying Hip Thrusts,"Cardio,Workout Programs/Videos",https://www.youtube.com/v/94mHGQABwEI?fs=1&hl=en_US&rel=0&showinfo=0&hd=1&color2=0x548ECD&autoplay=1&autohide=0&controls=1&loop=1&modestbranding=1,You don't need to do a single sit-up to get a sexy 6-pack.  Just follow these abdominal training secrets.,0
811,Seated Machine Leg Press,Thighs,https://www.youtube.com/v/IZxyjW7MPJQ?fs=1&hl=en_US&rel=0&showinfo=0&hd=1&color2=0x548ECD&autoplay=1&autohide=0&controls=1&loop=1&modestbranding=1,"Position yourself in the leg-press machine so your back is against the pad and your feet are centered on the platform. Unlock the platform, and slowly lower it until your knee is bent 90 degrees. Pause, then push the it back up to the starting position.",0
846,Fitness Walk: 3 MPH,"Cardio,Walking",https://www.youtube.com/v/1580-Cv-DHg?fs=1&hl=en_US&rel=0&showinfo=0&hd=1&color2=0x548ECD&autoplay=1&autohide=0&controls=1&loop=1&modestbranding=1,"Walking at a moderate pace of 3 MPH on a level, firm surface. Using the average step total of 2000 steps per mile, at this pace you will cover 3 miles or 6000 steps in 1 hour.",0
847,Fitness Walk: 4 MPH,"Cardio,Walking",https://www.youtube.com/v/1580-Cv-DHg?fs=1&hl=en_US&rel=0&showinfo=0&hd=1&color2=0x548ECD&autoplay=1&autohide=0&controls=1&loop=1&modestbranding=1,"Walking at a very brisk pace of 4 MPH on a level, firm surface. Using the average step total of 2000 steps per mile, at this pace you will cover 4 miles or 8000 steps in 1 hour.",0
848,Fitness Walk: 5 MPH,"Cardio,Walking",https://www.youtube.com/v/1580-Cv-DHg?fs=1&hl=en_US&rel=0&showinfo=0&hd=1&color2=0x548ECD&autoplay=1&autohide=0&controls=1&loop=1&modestbranding=1,"Walking at a fast pace of 5 MPH on a level, firm surface. Using the average step total of 2000 steps per mile, at this pace you will cover 5 miles or 10000 steps in 1 hour.",0
866,BodyRock Fitness: Ultimate Stretching Routine,"Cardio,Workout Programs/Videos",https://www.youtube.com/v/JCg2UDQQPLI?fs=1&hl=en_US&rel=0&showinfo=0&hd=1&color2=0x548ECD&autoplay=1&autohide=0&controls=1&loop=1&modestbranding=1,"Check out Zuzana's free workout videos. No equipment is necessary to get in great shape at home! Real exercises that deliver real results. 




Visit BodyRock for more Zuzana.",0
